"";"study.es";"study";"year";"country";"rob";"disorder";"therapy";"patient";"improved.ig";"n.ig";"improved.cg";"n.cg";"plogit.ig";"se.plogit.ig";"plogit.cg";"se.plogit.cg";"logrr";"se.logrr";"reference"
"199";"Kenardy, 2003 - ca6";"Kenardy, 2003";2003;"Australia";"high";"Panic Disorder";"Cognitive Behavior Therapy";"Adults";12;41;3;41;-0,882389180198474;0,343243487853773;-2,53897387105828;0,599707531057446;1,27296567581289;0,563490474302759;"Kenardy JA, Dow MG, Johnston DW, Newman MG, Thomson A, Taylor CB. A comparison of delivery methods of cognitive-behavioral therapy for panic disorder: an international multicenter trial. Journal of consulting and clinical psychology. 2003;71(6):1068-75."
"200";"Klein, 2006 - web";"Klein, 2006";2006;"Australia";"high";"Panic Disorder";"Cognitive Behavior Therapy";"Adults";14;19;0;18;1,02961941718116;0,520988072251728;-3,61091791264422;1,43319714416896;3,31465209650105;1,40129561902736;"Klein B, Richards JC, Austin DW. Efficacy of internet therapy for panic disorder. Journal of behavior therapy and experimental psychiatry. 2006;37(3):213-38."
"201";"Klein, 2006 - book";"Klein, 2006";2006;"Australia";"high";"Panic Disorder";"Cognitive Behavior Therapy";"Adults";10;18;0;18;0,22314355131421;0,474341649025257;-3,61091791264422;1,43319714416896;3,04452243772342;1,40965598183741;"Klein B, Richards JC, Austin DW. Efficacy of internet therapy for panic disorder. Journal of behavior therapy and experimental psychiatry. 2006;37(3):213-38."
"202";"Klosko, 1990";"Klosko, 1990";1990;"North America";"high";"Panic Disorder";"Cognitive Behavior Therapy";"Adults";6;15;2;11;-0,405465108108164;0,52704627669473;-1,50407739677627;0,781735959970572;0,65701845647144;0,634329175645237;"Klosko JS, Barlow DH, Tassinari R, Cerny JA. A comparison of alprazolam and behavior therapy in treatment of panic disorder. Journal of consulting and clinical psychology. 1990;58(1):77-84."
"203";"Lidren, 1994 - bib";"Lidren, 1994";1994;"North America";"high";"Panic Disorder";"Cognitive Behavior Therapy";"Adults";3;12;1;12;-1,09861228866811;0,666666666666667;-2,39789527279837;1,04446593573419;0,847297860387204;0,890157824422699;"Lidren DM, Watkins PL, Gould RA, Clum GA, Asterino M, Tulloch HL. A comparison of bibliotherapy and group therapy in the treatment of panic disorder. Journal of consulting and clinical psychology. 1994;62(4):865-9."
"204";"Lidren, 1994 - grp";"Lidren, 1994";1994;"North America";"high";"Panic Disorder";"Cognitive Behavior Therapy";"Adults";4;12;1;12;-0,693147180559945;0,612372435695794;-2,39789527279837;1,04446593573419;1,09861228866811;0,85374989832438;"Lidren DM, Watkins PL, Gould RA, Clum GA, Asterino M, Tulloch HL. A comparison of bibliotherapy and group therapy in the treatment of panic disorder. Journal of consulting and clinical psychology. 1994;62(4):865-9."
"205";"Marchand, 2008 - cbt";"Marchand, 2008";2008;"North America";"high";"Panic Disorder";"Cognitive Behavior Therapy";"Adults";7;32;3;29;-1,27296567581289;0,427617987059879;-2,15948424935337;0,609749843620211;0,665290226056979;0,59529831445557;"Marchand A, Coutu MF, Dupuis G, Fleet R, Borgeat F, Todorov C, et al. Treatment of panic disorder with agoraphobia: randomized placebo-controlled trial of four psychosocial treatments combined with imipramine or placebo. Cognitive behaviour therapy. 2008;37(3):146-59."
"206";"Marchand, 2008 - ct";"Marchand, 2008";2008;"North America";"high";"Panic Disorder";"Cognitive Behavior Therapy";"Adults";5;31;3;29;-1,64865862558738;0,488325238403196;-2,15948424935337;0,609749843620211;0,386387841257244;0,633946473057221;"Marchand A, Coutu MF, Dupuis G, Fleet R, Borgeat F, Todorov C, et al. Treatment of panic disorder with agoraphobia: randomized placebo-controlled trial of four psychosocial treatments combined with imipramine or placebo. Cognitive behaviour therapy. 2008;37(3):146-59."
"207";"Marchand, 2008 - bt";"Marchand, 2008";2008;"North America";"high";"Panic Disorder";"Cognitive Behavior Therapy";"Adults";6;30;3;29;-1,38629436111989;0,456435464587638;-2,15948424935337;0,609749843620211;0,585702788138632;0,610635119551596;"Marchand A, Coutu MF, Dupuis G, Fleet R, Borgeat F, Todorov C, et al. Treatment of panic disorder with agoraphobia: randomized placebo-controlled trial of four psychosocial treatments combined with imipramine or placebo. Cognitive behaviour therapy. 2008;37(3):146-59."
"208";"Meuret, 2008";"Meuret, 2008";2008;"North America";"high";"Panic Disorder";"Other Psychological Treatment";"Adults";19;24;1;19;1,33500106673234;0,502624689950035;-2,89037175789616;1,02740233382816;2,33669070548056;0,791107034563626;"Meuret AE, Wilhelm FH, Ritz T, Roth WT. Feedback of end-tidal pCO2 as a therapeutic approach for panic disorder. Journal of psychiatric research. 2008;42(7):560-8."
"209";"Meyerbroeker, 2013 - vr";"Meyerbroeker, 2013";2013;"Europe";"high";"Panic Disorder";"Cognitive Behavior Therapy";"Adults";4;19;2;18;-1,32175583998232;0,562731433871138;-2,07944154167984;0,75;0,535142931416697;0,718947923625986;"Meyerbroeker K, Morina N, Kerkhof GA, Emmelkamp PM. Virtual reality exposure therapy does not provide any additional value in agoraphobic patients: a randomized controlled trial. Psychotherapy and psychosomatics. 2013;82(3):170-6."
"210";"Meyerbroeker, 2013 - in v";"Meyerbroeker, 2013";2013;"Europe";"high";"Panic Disorder";"Cognitive Behavior Therapy";"Adults";3;18;2;18;-1,6094379124341;0,632455532033676;-2,07944154167984;0,75;0,336472236621213;0,760004064203724;"Meyerbroeker K, Morina N, Kerkhof GA, Emmelkamp PM. Virtual reality exposure therapy does not provide any additional value in agoraphobic patients: a randomized controlled trial. Psychotherapy and psychosomatics. 2013;82(3):170-6."
"211";"Ninomiya, 2019";"Ninomiya, 2019";2019;"Other";"high";"Panic Disorder";"Other Psychological Treatment";"Adults";1;8;0;6;-1,94591014905531;1,0690449676497;-2,56494935746154;1,46759877141069;0,83034830207343;1,54763479348229;"Ninomiya A, Sado M, Park S, Fujisawa D, Kosugi T, Nakagawa A, et al. Effectiveness of mindfulness-based cognitive therapy in patients with anxiety disorders in secondary-care settings: A randomized controlled trial. Psychiatry Clin Neurosci. 2020;74(2):132-9."
"212";"Oromendia, 2016";"Oromendia, 2016";1997;"Europe";"high";"Panic Disorder";"Cognitive Behavior Therapy";"Adults";16;25;2;25;0,575364144903562;0,416666666666667;-2,4423470353692;0,737209780774486;1,88706964903238;0,618202788781352;"Oromendia P, Orrego J, Bonillo A, Molinuevo B. Internet-based self-help treatment for panic disorder: a randomized controlled trial comparing mandatory versus optional complementary psychological support. Cognitive behaviour therapy. 2016;45(4):270-86."
"213";"Reinecke, 2013";"Reinecke, 2013";2013;"Europe";"high";"Panic Disorder";"Cognitive Behavior Therapy";"Adults";14;14;14;14;3,36729582998647;1,43838990445615;3,36729582998647;1,43838990445615;0;0,067806350362081;"Reinecke A, Waldenmaier L, Cooper MJ, Harmer CJ. Changes in automatic threat processing precede and predict clinical changes with exposure-based cognitive-behavior therapy for panic disorder. Biological psychiatry. 2013;73(11):1064-70."
"214";"Ruwaard, 2010";"Ruwaard, 2010";2010;"Europe";"high";"Panic Disorder";"Cognitive Behavior Therapy";"Adults";10;27;7;31;-0,53062825106217;0,398526698493043;-1,23214368129263;0,429562346492112;0,472273777780275;0,400576784726425;"Ruwaard J, Broeksteeg J, Schrieken B, Emmelkamp P, Lange A. Web-based therapist-assisted cognitive behavioral treatment of panic symptoms: a randomized controlled trial with a three-year follow-up. Journal of anxiety disorders. 2010;24(4):387-96."
"215";"Schmidt, 1997 - resp";"Schmidt, 1997";1997;"North America";"high";"Panic Disorder";"Cognitive Behavior Therapy";"Adults";10;18;0;16;0,22314355131421;0,474341649025257;-3,49650756146648;1,43548112513055;2,93011208654568;1,40733008941683;"Schmidt NB, Trakowski JH, Staab JP. Extinction of panicogenic effects of a 35% CO2 challenge in patients with panic disorder. J Abnorm Psychol. 1997;106(4):630-8."
"216";"Schmidt, 1997 - no r";"Schmidt, 1997";1997;"North America";"high";"Panic Disorder";"Cognitive Behavior Therapy";"Adults";11;20;0;16;0,200670695462151;0,449466574975495;-3,49650756146648;1,43548112513055;2,91842971069132;1,40626099047374;"Schmidt NB, Trakowski JH, Staab JP. Extinction of panicogenic effects of a 35% CO2 challenge in patients with panic disorder. J Abnorm Psychol. 1997;106(4):630-8."
"217";"Sharp, 1997";"Sharp, 1997";1997;"Europe";"high";"Panic Disorder";"Cognitive Behavior Therapy";"Adults";26;30;10;28;1,87180217690159;0,537086155529575;-0,587786664902119;0,394405318873308;0,857946879489938;0,255145722579376;"Sharp DM, Power KG, Simpson RJ, Swanson V, Anstee JA. Global measures of outcome in a controlled comparison of pharmacological and psychological treatment of panic disorder and agoraphobia in primary care. The British journal of general practice : the journal of the Royal College of General Practitioners. 1997;47(416):150-5."
"218";"Sharp, 2004 - grp";"Sharp, 2004";2004;"Europe";"high";"Panic Disorder";"Cognitive Behavior Therapy";"Adults";6;20;5;19;-0,847297860387204;0,487950036474267;-1,02961941718116;0,520988072251728;0,117043664088505;0,485388294643996;"Sharp DM, Power KG, Swanson V. A comparison of the efficacy and acceptability of group versus individual cognitive behaviour therapy in the treatment of panic disorder and agoraphobia in primary care. Clinical Psychology and Psychotherapy. 2004;11(2):73-82."
"219";"Sharp, 2004 - ind";"Sharp, 2004";2004;"Europe";"high";"Panic Disorder";"Cognitive Behavior Therapy";"Adults";17;31;5;19;0,194156014440957;0,360904559184746;-1,02961941718116;0,520988072251728;0,677879708429157;0,39488347133421;"Sharp DM, Power KG, Swanson V. A comparison of the efficacy and acceptability of group versus individual cognitive behaviour therapy in the treatment of panic disorder and agoraphobia in primary care. Clinical Psychology and Psychotherapy. 2004;11(2):73-82."
"220";"Shear, 2001 - cbt";"Shear, 2001";2001;"North America";"high";"Panic Disorder";"Other Psychological Treatment";"Adults";9;30;7;23;-0,847297860387204;0,398409536444798;-0,826678573184468;0,453163483587483;-0,0243374843990222;0,404050014840746;"Shear MK, Houck P, Greeno C, Masters S. Emotion-focused psychotherapy for patients with panic disorder. The American journal of psychiatry. 2001;158(12):1993-8."
"221";"Shear, 2001 - 3rd";"Shear, 2001";2001;"North America";"high";"Panic Disorder";"Cognitive Behavior Therapy";"Adults";14;36;7;23;-0,451985123743057;0,341881729378914;-0,826678573184468;0,453163483587483;0,218933789445931;0,363797194617246;"Shear MK, Houck P, Greeno C, Masters S. Emotion-focused psychotherapy for patients with panic disorder. The American journal of psychiatry. 2001;158(12):1993-8."
"222";"Silfvernagel, 2012";"Silfvernagel, 2012";2012;"Europe";"high";"Panic Disorder";"Cognitive Behavior Therapy";"Adults";24;29;3;28;1,56861591791385;0,491596040125088;-2,12026353620009;0,611010092660779;1,91142397298414;0,507488510078708;"Silfvernagel K, Carlbring P, Kabo J, Edstrom S, Eriksson J, Manson L, et al. Individually tailored internet-based treatment for young adults and adults with panic attacks: randomized controlled trial. Journal of medical Internet research. 2012;14(3):e65."
"223";"Swinson, 1995";"Swinson, 1995";1995;"North America";"high";"Panic Disorder";"Cognitive Behavior Therapy";"Adults";5;18;0;20;-0,955511445027436;0,526234811584218;-3,71357206670431;1,43135617084109;2,50054942685845;1,44186810768504;"Swinson RP, Fergus KD, Cox BJ, Wickwire K. Efficacy of telephone-administered behavioral therapy for panic disorder with agoraphobia. Behaviour research and therapy. 1995;33(4):465-9."
"224";"Telch, 1993";"Telch, 1993";1993;"North America";"high";"Panic Disorder";"Cognitive Behavior Therapy";"Adults";22;34;3;33;0,606135803570315;0,358870281282637;-2,30258509299405;0,605530070819498;1,83133845550871;0,520886241557306;"Telch MJ, Lucas JA, Schmidt NB, Hanna HH, LaNae Jaimez T, Lucas RA. Group cognitive-behavioral treatment of panic disorder. Behaviour research and therapy. 1993;31(3):279-87."
"225";"Titov, 2010";"Titov, 2010";2010;"Australia";"high";"Panic Disorder";"Cognitive Behavior Therapy";"Adults";4;10;1;11;-0,405465108108164;0,645497224367903;-2,30258509299405;1,04880884817015;1,18958406687384;0,840651099988374;"Titov N, Andrews G, Johnston L, Robinson E, Spence J. Transdiagnostic Internet treatment for anxiety disorders: A randomized controlled trial. Behaviour research and therapy. 2010;48(9):890-9."
"226";"van Ballegooijen, 2013";"van Ballegooijen, 2013";2013;"Europe";"high";"Panic Disorder";"Cognitive Behavior Therapy";"Adults";24;63;18;63;-0,485507815781701;0,259437260831385;-0,916290731874155;0,278886675511359;0,280902385466402;0,251742562139461;"van Ballegooijen W, Riper H, Klein B, Ebert DD, Kramer J, Meulenbeek P, et al. An Internet-based guided self-help intervention for panic symptoms: randomized controlled trial. Journal of medical internet research. 2013;15(7):e154."
"227";"Williams, 1996 - cbt";"Williams, 1996";1996;"North America";"high";"Panic Disorder";"Cognitive Behavior Therapy";"Adults";7;13;1;9;0,154150679827258;0,556348640264187;-2,07944154167984;1,06066017177982;1,25804002559621;0,787821533109618;"Williams SL, Falbo J. Cognitive and performance-based treatments for panic attacks in people with varying degrees of agoraphobic disability. Behaviour research and therapy. 1996;34(3):253-64."
"228";"Williams, 1996 - ct";"Williams, 1996";1996;"North America";"high";"Panic Disorder";"Cognitive Behavior Therapy";"Adults";4;14;1;9;-0,916290731874155;0,591607978309962;-2,07944154167984;1,06066017177982;0,675755437848076;0,845375782568186;"Williams SL, Falbo J. Cognitive and performance-based treatments for panic attacks in people with varying degrees of agoraphobic disability. Behaviour research and therapy. 1996;34(3):253-64."
"229";"Williams, 1996 - bt";"Williams, 1996";1996;"North America";"high";"Panic Disorder";"Cognitive Behavior Therapy";"Adults";8;12;1;9;0,693147180559945;0,612372435695794;-2,07944154167984;1,06066017177982;1,46016420968635;0,77398357062373;"Williams SL, Falbo J. Cognitive and performance-based treatments for panic attacks in people with varying degrees of agoraphobic disability. Behaviour research and therapy. 1996;34(3):253-64."
"230";"Wims, 2010";"Wims, 2010";2010;"Australia";"high";"Panic Disorder";"Cognitive Behavior Therapy";"Adults";8;29;3;25;-0,965080896043587;0,415474484919408;-1,99243016469021;0,615457454896664;0,741591383819509;0,574671517632951;"Wims E, Titov N, Andrews G, Choi I. Clinician-assisted Internet-based treatment is effective for panic: A randomized controlled trial. The Australian and New Zealand journal of psychiatry. 2010;44(7):599-607."
"231";"Wollburg, 2011 - low";"Wollburg, 2011";2011;"North America";"high";"Panic Disorder";"Other Psychological Treatment";"Adults";5;19;4;27;-1,02961941718116;0,520988072251728;-1,74919985480926;0,541736338885961;0,544442234564976;0,562489747812986;"Wollburg E, Roth WT, Kim S. Effects of breathing training on voluntary hypo- and hyperventilation in patients with panic disorder and episodic anxiety. Applied psychophysiology and biofeedback. 2011;36(2):81-91."
"232";"Wollburg, 2011 - raise";"Wollburg, 2011";2011;"North America";"high";"Panic Disorder";"Other Psychological Treatment";"Adults";8;28;4;27;-0,916290731874155;0,418330013267038;-1,74919985480926;0,541736338885961;0,600270684117917;0,518090653634931;"Wollburg E, Roth WT, Kim S. Effects of breathing training on voluntary hypo- and hyperventilation in patients with panic disorder and episodic anxiety. Applied psychophysiology and biofeedback. 2011;36(2):81-91."
"233";"Booth, 1992 - vivo";"Booth, 1992";1992;"Other";"high";"Specific Phobia";"Exposure";"Adults";1;12;2;12;-2,39789527279837;1,04446593573419;-1,6094379124341;0,774596669241483;-0,510825623765991;0,952190457139047;"Booth R, Rachman S. The reduction of claustrophobia--I. Behaviour research and therapy. 1992;30(3):207-21."
"234";"Booth, 1992 - intero";"Booth, 1992";1992;"Other";"high";"Specific Phobia";"Exposure";"Adults";3;12;2;12;-1,09861228866811;0,666666666666667;-1,6094379124341;0,774596669241483;0,336472236621213;0,725061573739973;"Booth R, Rachman S. The reduction of claustrophobia--I. Behaviour research and therapy. 1992;30(3):207-21."
"235";"Booth, 1992 - cogn";"Booth, 1992";1992;"Other";"high";"Specific Phobia";"Other Psychological Treatment";"Adults";2;12;2;12;-1,6094379124341;0,774596669241483;-1,6094379124341;0,774596669241483;0;0,8;"Booth R, Rachman S. The reduction of claustrophobia--I. Behaviour research and therapy. 1992;30(3):207-21."
"236";"Campos, 2019";"Campos, 2019";2019;"Europe";"low";"Specific Phobia";"Exposure";"Adults";4;23;0;23;-1,55814461804655;0,550119604220181;-3,85014760171006;1,42917920202099;2,19722457733622;1,46188776561113;"Campos D, Bretón-López J, Botella C, Mira A, Castilla D, Mor S, et al. Efficacy of an internet-based exposure treatment for flying phobia (NO-FEAR Airlines) with and without therapist guidance: a randomized controlled trial. BMC psychiatry. 2019;19(1):86."
